gID	S1	S2	S3	S4	S5
K15362	6.914673	9.224992	6.447019	7.747926	5.801940
K15363	1.686506	1.292390	1.806582	1.144883	1.271964
K03499	0.168651	0.193116	0.318809	0.292877	0.357042
K03498	0.382275	0.430797	0.531348	0.479253	0.446303
K03495	46.547552	20.292010	40.795699	19.809131	27.893941
K03494	0.067460	0.059420	0.000000	0.026625	0.044630
K03497	0.033730	0.014855	0.047231	0.000000	0.000000
K03496	0.078704	0.237681	1.180773	0.319502	1.294279
K02540	20.968885	26.456860	37.761113	30.246200	36.373699
K02541	21.744678	53.270241	32.872714	27.849934	28.496450
K02542	32.156039	29.457582	32.022557	24.042534	34.744693
K17065	5.498008	23.782949	7.308983	9.079185	8.993007
K02548	0.517195	0.623912	1.794775	0.985132	1.182703
K02549	0.236111	0.148551	0.188924	0.159751	0.089261
K17063	0.000000	0.029710	0.011808	0.000000	0.022315
K03635	3.946423	2.881881	4.026435	3.567774	4.976279
K03142	8.173930	9.403252	3.495087	4.872407	5.311006
K03637	6.341261	3.609779	5.655902	4.739281	6.426764
K03631	0.730819	2.881881	0.861964	1.650761	1.718267
K03630	0.101190	0.103985	0.177116	0.292877	0.223152
K03145	39.070711	55.721326	33.333215	30.405951	50.900864
K03144	4.722215	17.424984	5.903864	4.419779	7.430946
K08854	0.000000	0.059420	0.011808	0.026625	0.022315
K08855	0.809523	0.846738	1.570428	0.665629	1.361224
K03149	0.865739	0.252536	2.184430	1.304634	1.584376
K08857	30.750617	34.567722	62.663611	33.068469	55.319264
K08850	10.894826	26.248889	17.227475	11.209199	13.121310
K03638	0.000000	0.000000	0.000000	0.000000	0.000000
K08852	20.080659	8.036587	21.124025	8.546682	17.071092
K08853	3.069440	4.010866	8.395294	4.659406	6.582970
K06519	0.011243	0.014855	0.011808	0.026625	0.000000
K06048	0.089947	0.044565	0.035423	0.053250	0.000000
K06045	0.000000	0.000000	0.023615	0.000000	0.000000
K06047	1.855156	2.183694	4.050051	2.050139	2.789394
K06041	0.134920	0.133696	0.330616	0.372752	0.267782
K06515	0.978173	1.574636	1.452351	0.852006	1.428170
K06042	0.123677	0.029710	0.059039	0.079876	0.022315
K03625	0.089947	0.089130	0.153500	0.000000	0.022315
K07648	0.843253	1.827172	7.757677	3.035270	6.984643
K07399	1.248014	1.322100	3.861127	2.316390	3.124121
K16550	0.247354	0.297101	0.767502	0.399378	0.535564
K07641	0.011243	0.000000	0.047231	0.000000	0.022315
K07642	0.011243	0.014855	0.047231	0.079876	0.044630
K07391	0.348544	0.282246	0.236155	0.319502	0.379358
K07644	0.011243	0.029710	0.023615	0.000000	0.022315
K07645	0.022487	0.000000	0.023615	0.000000	0.022315
K07646	1.360448	1.871737	2.928316	2.209890	3.391903
K07647	0.573412	3.594924	0.224347	0.213001	0.267782
K10895	0.078704	0.148551	0.118077	0.026625	0.089261
K10896	3.215604	5.466662	5.325285	5.138659	5.980461
K10891	4.800919	9.700353	9.139181	10.942947	11.112946
K10899	3.935180	5.288401	5.301670	4.552905	4.507661
K07024	1.596559	1.455796	2.940124	2.023513	4.195249
K07025	13.480801	35.815547	17.853284	18.557748	22.404414
K07026	0.112434	0.133696	0.212539	0.639004	0.312412
K07020	0.000000	0.014855	0.011808	0.000000	0.044630
K07023	3.170630	11.319555	4.038243	3.727525	3.302643
K07029	0.438491	0.178261	0.200731	0.186376	0.357042
K15117	2.124997	1.708332	3.813896	1.517635	2.722449
K15116	9.984113	2.049998	18.148477	4.020402	8.100401
K15115	3.923936	4.738764	6.163634	5.751038	7.453261
K15114	0.000000	0.000000	0.011808	0.026625	0.000000
K15113	25.736074	14.810494	36.332378	17.572616	29.188220
K15112	9.219563	20.767372	38.103537	10.703321	29.478317
K15111	11.479481	17.172448	18.597171	15.202976	16.892571
K15110	1.472881	4.337677	2.916509	0.958506	2.253830
K15119	1.708992	1.916303	3.601357	4.313279	3.637370
K15118	0.179894	0.118840	0.188924	0.053250	0.000000
K01395	1.517855	1.188405	2.609508	1.304634	2.454667
K01392	6.397478	26.130048	6.966559	6.256916	9.305419
K01393	0.146164	0.029710	0.059039	0.053250	0.089261
K01398	0.224867	0.386232	0.247962	0.026625	0.156206
K08886	0.157407	0.311956	0.271578	0.452628	0.513249
K02981	1029.094424	351.010185	760.937203	482.820944	612.573263
K05721	0.202381	0.103985	0.177116	0.026625	0.089261
K05723	0.281084	0.059420	0.224347	0.053250	0.178521
K07665	0.123677	0.103985	0.247962	0.186376	0.290097
K05725	0.955686	0.549637	1.228004	0.585754	1.026497
K05724	0.775793	0.267391	0.413270	0.639004	0.557879
K17849	0.000000	0.014855	0.000000	0.000000	0.000000
K05894	0.078704	0.282246	0.224347	0.106501	0.200836
K17847	0.000000	0.014855	0.047231	0.026625	0.022315
K05728	0.236111	0.386232	0.389655	0.319502	0.803346
K05898	0.011243	0.014855	0.023615	0.026625	0.022315
K00555	25.095202	11.854337	21.726219	9.398687	14.728001
K00554	0.067460	0.059420	0.224347	0.053250	0.089261
K00557	0.697089	0.817028	1.853813	1.943638	3.191067
K00556	0.876983	0.401087	1.782967	1.251383	1.740582
K00550	0.393518	0.371376	0.696656	0.292877	0.490933
K00559	46.851123	189.402000	60.420143	126.709213	90.867303
K00558	14.380270	23.441283	27.216812	17.146613	19.235662
K04411	0.011243	0.014855	0.059039	0.026625	0.000000
K04412	1.720236	2.020288	2.349738	1.704011	3.012546
K01173	4.396158	5.481517	3.624972	4.473030	4.529976
K01174	0.359788	0.237681	0.377847	0.292877	0.379358
K01175	9.961626	18.167737	17.038551	11.076073	33.383469
K01176	15.729475	20.633677	42.614089	21.752769	30.571760
K04417	0.382275	0.534782	2.987355	0.798755	2.075309
K01178	2.394838	2.168839	4.168128	1.917013	4.373770
K01179	12.064136	12.389119	37.336035	15.682229	28.875808
K02983	406.683941	200.795830	515.265621	322.457508	459.647520
K14572	177.319190	52.408648	68.083358	34.692604	43.336027
K14573	80.435070	23.619544	70.433096	13.312588	37.065469
K14570	107.992570	40.331485	90.199232	13.924967	34.610802
K14571	36.630900	18.360853	49.309071	11.102698	26.220305
K14574	17.022462	7.293834	18.278362	5.804288	18.276110
K14575	0.179894	0.178261	0.236155	0.133126	0.223152
K05093	0.078704	0.118840	0.106270	0.000000	0.044630
K05092	1.214284	0.044565	0.082654	0.053250	0.044630
K05091	0.089947	0.014855	0.118077	0.106501	0.089261
K05097	0.112434	0.044565	0.271578	0.532504	0.133891
K05096	0.022487	0.014855	0.000000	0.106501	0.044630
K05095	0.033730	0.044565	0.177116	0.133126	0.379358
K05094	0.089947	0.000000	0.035423	0.133126	0.133891
K08881	1.686506	0.668478	1.936467	1.544260	2.499297
K14798	39.644123	21.955777	44.881173	14.164594	27.960887
K14799	116.245204	36.350329	112.988146	17.572616	64.334586
K14797	71.451617	32.859390	98.134025	18.477872	48.156100
K14794	114.468751	26.709396	126.838611	24.202285	79.040272
K14795	0.202381	0.178261	0.602194	0.319502	0.535564
K14792	236.380613	111.814028	205.419039	33.148344	93.857533
K14793	67.179136	42.039816	31.762787	77.133135	18.811674
K14790	0.348544	0.222826	0.826541	0.798755	0.647139
K14791	86.618923	22.891646	74.329646	14.377595	35.793505
K03282	0.011243	0.014855	0.047231	0.079876	0.000000
K04367	0.033730	0.044565	0.047231	0.106501	0.044630
K02157	0.011243	0.014855	0.011808	0.053250	0.000000
K02156	10.253954	8.586224	16.896858	17.013488	23.654062
K02155	303.638454	565.309263	344.821072	687.115920	503.295959
K02154	151.841713	220.359943	247.147548	285.528389	237.879530
K02153	0.247354	1.604346	1.629466	0.612379	2.945600
K02152	32.133552	25.342730	28.433008	42.760033	51.994306
K02151	30.536993	41.653585	29.979821	29.127943	35.771190
K02150	63.333904	91.596293	70.421288	74.443992	57.416888
K03062	32.425879	84.985792	41.740317	49.363077	62.370852
K03063	18.416640	90.972380	35.730184	47.712316	80.780854
K15274	0.044973	0.000000	0.023615	0.000000	0.022315
K03829	0.056217	0.103985	0.011808	0.053250	0.000000
K18097	0.056217	0.044565	0.047231	0.106501	0.044630
K11664	0.326058	0.282246	0.696656	0.239627	0.557879
K03820	0.044973	0.000000	0.082654	0.026625	0.066945
K03821	0.146164	0.074275	0.224347	0.133126	0.156206
K03823	0.056217	0.014855	0.118077	0.026625	0.022315
K03824	1.787696	0.311956	0.578579	0.426003	0.156206
K03826	0.112434	0.059420	0.047231	0.026625	0.044630
K03827	0.000000	0.000000	0.000000	0.079876	0.022315
K04365	0.224867	0.282246	1.121734	0.426003	1.115758
K03068	1.382935	2.272824	3.199894	1.863762	2.945600
K12244	1.798939	1.738042	2.255276	3.807400	2.700134
K16634	1.090607	1.678622	1.428735	0.718880	1.227333
K15278	1.551585	1.470651	3.070009	1.917013	2.186885
K01494	0.000000	0.014855	0.023615	0.000000	0.066945
K13221	0.112434	0.089130	0.212539	0.213001	0.133891
K13220	1.978833	7.947456	2.196237	2.955395	2.209200
K12798	0.011243	0.014855	0.000000	0.000000	0.022315
K17543	0.056217	0.089130	0.165308	0.079876	0.133891
K12792	0.022487	0.059420	0.011808	0.000000	0.022315
K17541	5.475521	6.937312	10.166454	5.751038	7.408631
K05378	0.011243	0.000000	0.000000	0.000000	0.022315
K12796	0.089947	0.103985	0.838349	0.798755	0.691770
K17545	0.573412	0.846738	0.921003	0.639004	0.870291
K07259	0.000000	0.014855	0.011808	0.026625	0.044630
K07258	0.044973	0.074275	0.094462	0.026625	0.200836
K07253	1.371691	1.500361	2.763008	4.206778	6.359819
K07252	1.900130	2.005433	3.849319	5.404911	3.057176
K07250	1.259257	2.718476	4.640437	4.153527	8.814485
K07257	0.089947	0.103985	0.141693	0.106501	0.223152
K02410	0.011243	0.000000	0.023615	0.026625	0.000000
K14498	0.022487	0.000000	0.011808	0.026625	0.000000
K08622	0.157407	0.044565	0.200731	0.026625	0.156206
K08626	0.247354	0.059420	0.106270	0.026625	0.044630
K08624	1.248014	1.069564	1.570428	0.878631	1.227333
K09609	0.494708	0.698188	3.294356	0.798755	2.499297
K06126	6.611102	10.220280	5.337093	5.644537	5.333322
K09972	0.101190	0.074275	0.106270	0.106501	0.178521
K06254	4.227507	26.352874	5.762171	3.727525	7.207794
K06709	24.960282	41.222788	21.738027	18.877250	30.772596
K06258	0.123677	0.207971	0.637617	0.639004	0.624824
K06259	0.033730	0.089130	0.094462	0.133126	0.044630
K06704	0.719576	3.149272	7.840331	2.556017	6.136667
K06700	0.000000	0.000000	0.000000	0.000000	0.000000
K06651	0.022487	0.044565	0.094462	0.026625	0.022315
K11269	3.631609	8.051442	6.080980	6.017290	5.601103
K11268	1.517855	1.292390	1.617659	2.343015	1.896788
K11262	238.123336	415.392010	338.185129	697.978992	287.039812
K11265	5.138220	13.562669	8.336256	3.594399	7.185479
K11264	0.146164	0.237681	0.318809	0.186376	0.133891
K11267	2.035050	6.892747	3.495087	3.141771	3.637370
K10790	0.056217	0.059420	0.035423	0.000000	0.044630
K10797	0.078704	0.059420	0.011808	0.079876	0.022315
K00700	12.333977	10.829338	29.472088	11.794953	20.083638
K10798	12.581331	17.974621	33.297792	24.468537	30.951117
K00703	14.515191	18.167737	53.418160	21.752769	39.296984
K00705	0.157407	0.044565	0.200731	0.079876	0.089261
K00706	5.745362	7.828616	16.814204	8.280430	12.987419
K02197	0.000000	0.000000	0.011808	0.026625	0.044630
K13628	14.492704	32.398883	20.781601	21.220265	26.845129
K17491	20.957642	28.818814	31.160593	24.761414	23.319335
K17361	5.587955	21.406140	9.564259	6.762795	8.747540
K05502	0.460978	0.549637	0.543155	0.532504	0.647139
K13727	0.044973	0.000000	0.035423	0.026625	0.000000
K10134	0.652115	0.668478	0.779310	0.852006	0.937236
K10133	1.596559	2.361954	3.329779	3.115146	3.101806
K04622	0.022487	0.000000	0.047231	0.026625	0.000000
K04628	0.269841	0.490217	1.641274	0.639004	0.870291
K00965	1.574072	1.203260	1.771159	2.236515	1.919103
K00966	1.079364	1.812317	2.125391	1.517635	3.481164
K00967	13.503288	41.282208	19.671674	23.057403	27.849311
K00962	33.516486	10.814483	35.257875	33.840599	21.154765
K00963	22.857771	18.301432	38.812001	57.590256	29.634523
K14965	6.093907	10.963033	10.969379	7.694676	9.372364
K14964	4.677242	10.146005	4.097282	4.393154	4.842388
K05012	2.563488	4.530793	6.919328	4.286653	5.377952
K14966	1.619045	7.056153	3.672203	2.635892	3.391903
K14961	1.967590	5.392386	1.239811	1.224758	2.008364
K00969	0.629629	0.356521	0.519540	0.319502	0.312412
K14963	18.765185	13.696364	13.602502	25.746545	16.357007
K14962	7.476841	16.340565	11.902190	9.904566	15.799128
K18245	0.146164	0.059420	0.554963	0.213001	0.446303
K18246	0.067460	0.237681	0.826541	0.985132	1.093442
K15308	8.297607	14.973899	9.493413	4.952283	18.008328
K15303	1.574072	1.114129	1.605851	1.065007	2.008364
K15306	18.135556	6.744197	16.259241	9.478563	15.509031
K15304	0.022487	0.029710	0.129885	0.079876	0.290097
K15305	7.184514	16.667376	10.083799	9.664939	10.331916
K16761	0.753306	0.653623	0.968234	0.931881	1.093442
K09377	0.337301	0.505072	0.991849	0.692255	1.294279
K09374	0.000000	0.000000	0.000000	0.026625	0.000000
K09372	0.089947	0.103985	0.047231	0.026625	0.022315
K09370	0.000000	0.000000	0.023615	0.000000	0.000000
K02703	273.101460	34.122070	92.525354	141.486186	232.724730
K02701	0.460978	0.089130	0.153500	0.292877	0.089261
K02706	16.359104	3.253258	6.624135	13.392464	12.050183
K02707	5.599198	0.906159	1.806582	2.156639	2.320776
K08360	7.465598	31.834391	4.203551	4.286653	6.337503
K02705	47.728106	5.585502	18.290170	34.319852	31.218899
K02708	10.040330	8.437673	23.107723	7.082297	26.175674
K02709	0.416005	0.059420	0.177116	0.133126	0.200836
K08368	0.067460	0.074275	0.165308	0.079876	0.066945
K08369	1.484125	2.287679	5.372516	3.168396	5.221746
K04876	0.314814	0.074275	0.295193	0.213001	0.245467
K01616	0.067460	0.044565	0.023615	0.079876	0.089261
K01611	65.931122	37.107937	38.634885	14.004843	24.747505
K01610	34.539633	35.013374	40.441467	20.794263	33.227263
K01613	2.923276	3.327533	9.032912	3.807400	8.926061
K01619	0.685846	1.173550	1.003657	0.852006	0.981867
K01618	0.067460	0.178261	0.153500	0.053250	0.267782
K17046	0.652115	1.292390	1.948275	1.198133	3.101806
K17044	0.056217	0.103985	0.177116	0.053250	0.156206
K17043	0.000000	0.000000	0.000000	0.000000	0.000000
K02830	0.168651	0.163406	0.236155	0.159751	0.290097
K02831	3.193117	2.926447	4.687668	3.328147	3.258012
K02834	0.011243	0.074275	0.059039	0.053250	0.044630
K02835	20.665314	12.626800	22.186720	24.575038	20.529941
K02836	7.476841	4.842749	5.502401	5.564662	11.737770
K05289	3.417985	7.204704	5.396132	4.526280	5.980461
K05286	5.171950	6.253980	6.718597	5.005533	10.510437
K02839	0.000000	0.000000	0.035423	0.000000	0.000000
K05284	3.170630	6.922457	4.274397	6.336792	6.538340
K04981	0.393518	2.629345	1.121734	0.798755	1.138073
K05283	3.766529	3.624634	3.967397	3.301522	3.704315
K11886	10.096546	76.562973	16.271049	14.058093	16.423953
K03618	0.011243	0.000000	0.011808	0.000000	0.000000
K03617	0.022487	0.000000	0.000000	0.000000	0.000000
K03615	0.011243	0.000000	0.000000	0.000000	0.000000
K03610	0.022487	0.044565	0.035423	0.000000	0.000000
K06067	26.455650	50.432925	38.221615	70.317090	49.606585
K06066	5.261897	6.907602	5.360708	3.807400	3.815891
K09705	9.579351	2.332244	1.995506	4.499655	1.026497
K09704	1.877643	2.287679	5.526017	1.943638	3.659685
K06063	14.886222	33.943809	21.466449	12.620333	19.124086
K06062	5.284384	15.523536	7.875754	9.185686	10.666643
K17227	0.000000	0.000000	0.011808	0.000000	0.000000
K17226	0.011243	0.074275	0.035423	0.053250	0.022315
K17224	0.078704	0.029710	0.035423	0.159751	0.022315
K06390	0.146164	0.133696	0.212539	0.186376	0.156206
K16794	8.410041	52.661184	11.937613	15.655604	15.821443
K16795	0.753306	2.421375	3.388818	1.570885	6.716861
K16792	0.213624	0.222826	0.224347	0.186376	0.290097
K16798	0.000000	0.000000	0.000000	0.026625	0.000000
K12474	0.348544	0.118840	0.484117	0.213001	0.357042
K12477	0.449735	0.252536	0.271578	0.399378	0.133891
K12476	0.371031	0.267391	0.472309	0.239627	0.357042
K12471	5.902769	11.928612	12.527999	7.721301	17.807492
K12470	0.281084	0.401087	0.271578	0.213001	0.334727
K12473	0.044973	0.074275	0.141693	0.106501	0.066945
K12479	14.245350	65.703925	17.215667	16.454359	20.195213
K12478	1.011903	1.292390	1.594043	1.304634	1.361224
K16570	5.767849	15.969188	6.069172	5.990665	6.828437
K16571	0.809523	0.653623	1.263427	1.198133	1.517430
K16572	0.000000	0.000000	0.023615	0.000000	0.000000
K16574	0.000000	0.000000	0.000000	0.026625	0.000000
K16575	8.005280	32.829680	13.212847	15.149725	15.732183
K16576	0.573412	0.490217	2.019121	0.452628	1.361224
K16578	4.710972	11.527526	4.463321	3.621024	4.061358
K11070	0.011243	0.044565	0.106270	0.026625	0.000000
K11071	0.022487	0.044565	0.035423	0.053250	0.044630
K11072	0.730819	0.906159	1.794775	0.585754	1.182703
K11073	0.236111	0.074275	0.236155	0.213001	0.245467
K06937	0.416005	0.623912	1.180773	0.798755	0.803346
K10308	0.000000	0.000000	0.000000	0.000000	0.000000
K09188	1.124337	1.099274	2.526854	3.088520	4.507661
K10301	0.539682	0.564492	0.909195	0.718880	0.669455
K17867	1.394178	0.787318	1.475966	0.905256	0.981867
K05743	0.258598	0.475362	0.980041	1.464385	0.602509
K15171	7.375651	14.023176	7.226329	6.576419	9.149213
K15173	0.460978	0.683333	1.298850	4.286653	1.004182
K15172	37.013174	91.596293	37.005419	36.103739	51.815785
K15175	10.029086	38.593443	11.488919	8.866184	10.488122
K15174	3.339281	2.896736	7.155483	6.789420	7.140849
K15177	14.931196	101.534327	12.563422	13.738591	15.665237
K15176	25.387530	69.373125	28.078776	33.201595	27.023650
K15178	24.915308	74.735801	28.244085	28.941566	36.886948
K05916	0.876983	0.683333	1.936467	1.065007	1.383539
K05917	15.088603	36.691995	26.980658	35.331609	23.051553
K05912	0.146164	0.074275	0.106270	0.106501	0.000000
K02737	27.220199	73.057179	39.378772	47.738941	58.376440
K00392	194.678954	95.978535	234.395202	30.539077	75.715314
K00391	3.373011	2.881881	8.076486	2.928769	7.542522
K00390	36.630900	13.547814	8.064678	5.085409	6.092037
K02653	0.022487	0.000000	0.047231	0.079876	0.089261
K01379	53.136167	437.719163	127.110189	124.392823	178.989842
K01376	27.951018	42.307208	53.807815	40.949521	56.100294
K01374	2.181214	5.630067	8.005639	3.834025	10.488122
K01375	0.730819	2.168839	6.836674	1.943638	4.529976
K01372	0.573412	0.564492	0.861964	0.718880	1.606691
K01373	8.477501	14.929334	15.479931	8.733058	15.085043
K01370	0.000000	0.029710	0.011808	0.133126	0.044630
K01371	0.067460	0.282246	1.629466	0.479253	0.691770
K09140	10.107790	19.653243	13.472617	5.724413	10.309601
K09142	25.533694	16.429695	31.113362	5.724413	18.008328
K05708	0.011243	0.014855	0.047231	0.026625	0.044630
K05879	0.000000	0.029710	0.011808	0.106501	0.022315
K05878	0.269841	0.207971	0.188924	0.106501	0.200836
K17821	1.967590	1.188405	1.712121	2.662518	2.700134
K05874	0.089947	0.044565	0.177116	0.000000	0.089261
K05877	0.000000	0.000000	0.000000	0.026625	0.022315
K17822	8.511231	32.235478	13.307309	11.289075	13.165940
K17824	0.517195	1.084419	1.511389	0.852006	1.405855
K05704	0.011243	0.029710	0.141693	0.053250	0.111576
K00575	0.202381	0.282246	0.484117	0.559129	0.513249
K00574	7.184514	8.289123	23.225800	12.141080	14.817262
K00573	6.419964	10.249991	8.017447	10.250693	8.479758
K00571	0.371031	0.252536	0.247962	0.159751	0.312412
K01118	0.809523	0.609057	0.543155	0.639004	0.781030
K01119	0.517195	1.500361	1.405120	0.532504	1.182703
K01405	0.157407	0.148551	0.366040	0.186376	0.245467
K01112	0.089947	0.118840	0.507732	0.133126	0.557879
K01113	7.353164	12.285134	10.473454	10.650070	12.429540
K01110	2.732139	2.777896	5.691325	3.088520	4.373770
K01116	0.989417	0.787318	1.771159	2.183264	3.592740
K01114	1.686506	2.272824	4.557783	2.050139	4.016728
K01115	39.722827	71.705369	19.943252	11.528701	15.352825
K01414	13.919292	58.870598	50.985768	101.974425	94.058370
K08081	3.744042	3.149272	5.266247	6.043915	5.199431
K08080	0.000000	0.000000	0.023615	0.000000	0.000000
K01400	0.134920	0.103985	0.401463	0.745505	0.290097
K04433	0.022487	0.059420	0.023615	0.186376	0.066945
K14558	58.937746	24.094905	118.124508	17.492741	65.651180
K14559	60.073327	29.353596	92.808740	18.424622	55.252319
K14554	66.796862	17.647810	49.214609	11.342325	26.064099
K14555	75.701611	20.306865	76.289729	24.734789	63.330404
K14556	68.618288	26.130048	83.338942	16.800486	43.112875
K14557	36.428519	14.394552	27.889853	8.493431	14.594110
K14550	129.152593	21.213024	59.369255	10.490319	28.273299
K14552	21.486080	7.769196	17.829669	9.345437	11.358413
K03234	1655.619981	626.378410	1270.664999	777.934396	1028.215302
K09825	0.000000	0.000000	0.000000	0.000000	0.022315
K09822	0.888226	0.727898	1.050888	0.878631	1.361224
K07526	0.033730	0.014855	0.047231	0.053250	0.044630
K05637	0.089947	0.118840	0.366040	0.319502	0.245467
K10420	5.363088	4.783329	9.965722	6.469918	10.465807
K07836	0.168651	0.282246	0.495925	0.213001	0.178521
K09828	11.670618	42.455758	8.584218	8.200554	9.283104
K10423	1.664019	1.440941	2.585892	2.476141	2.700134
K05636	0.033730	0.059420	0.059039	0.026625	0.044630
K10757	0.112434	0.267391	0.354232	0.266252	0.223152
K10754	10.591255	22.282588	16.341895	14.271094	15.642922
K02138	0.371031	0.059420	0.059039	0.000000	0.044630
K10755	14.492704	24.644543	22.706260	18.930500	24.390462
K02131	0.011243	0.000000	0.011808	0.053250	0.000000
K02130	0.044973	0.000000	0.047231	0.000000	0.000000
K02133	620.634031	465.854645	502.147235	746.942691	532.997428
K02132	631.405179	456.154291	474.658845	709.347942	492.540056
K02135	13.008579	9.046731	18.077631	25.879671	19.034825
K02134	59.848459	50.967707	21.112217	14.137969	19.615019
K02137	84.516413	102.693022	43.015552	56.791501	48.602403
K02136	151.976634	142.430304	157.704011	275.783574	245.511313
K03842	6.633588	6.669921	5.738556	5.458161	7.698728
K03843	3.878963	10.606512	4.652245	7.162172	6.002776
K03841	132.435657	273.184532	197.732208	803.361439	121.818420
K03846	20.699044	6.967023	16.660704	5.937414	10.532752
K03847	2.484785	3.015577	4.758514	4.047027	4.998594
K03844	6.712292	11.601801	5.892056	7.987553	5.801940
K03845	9.264537	8.467384	4.191743	4.260028	4.373770
K03848	4.407401	7.962312	6.635943	6.017290	9.350049
K03849	7.769169	7.278979	7.946601	5.910789	7.051588
K13799	0.000000	0.000000	0.000000	0.000000	0.044630
K13025	70.158630	70.710080	88.794112	53.436728	73.885471
K13024	11.951702	44.966263	21.336564	28.409063	19.235662
K13023	0.269841	5.971734	0.118077	0.159751	0.200836
K08043	0.089947	0.074275	0.082654	0.079876	0.066945
K04899	0.179894	0.207971	0.188924	0.079876	0.111576
K05522	0.202381	0.029710	0.059039	0.026625	0.089261
K12261	0.449735	0.386232	0.673040	0.585754	0.580194
K04890	0.011243	0.014855	0.059039	0.026625	0.200836
K04891	1.180554	3.580069	5.514209	1.437760	3.793576
K04892	0.888226	0.207971	0.495925	0.585754	0.334727
K12267	0.112434	0.193116	0.129885	0.000000	0.066945
K12897	0.022487	0.014855	0.047231	0.079876	0.022315
K17836	0.011243	0.014855	0.070846	0.000000	0.044630
K12232	0.134920	0.089130	0.177116	0.053250	0.156206
K12231	2.203701	2.733331	3.931973	2.609267	4.976279
K17601	3.451715	6.759052	2.149006	3.807400	2.856340
K05524	0.000000	0.029710	0.011808	0.000000	0.066945
K12236	2.293648	2.659056	3.837511	2.183264	3.302643
K13249	6.982133	11.780062	10.213684	8.839558	10.688958
K13248	1.349204	2.094563	1.334273	1.517635	1.874473
K12235	2.001320	1.827172	3.518703	3.541148	4.351455
K13241	0.472222	0.371376	1.074503	2.343015	5.801940
K13240	4.283724	36.335474	8.182755	2.529392	7.319370
K13243	0.472222	0.311956	0.495925	0.426003	0.580194
K13242	2.417325	22.713385	4.392475	1.757262	3.280327
K08049	0.236111	0.519927	0.460501	0.319502	0.691770
K13247	0.101190	0.237681	0.283385	0.186376	0.223152
K08048	0.539682	0.341666	1.168965	2.529392	1.227333
K03267	66.414587	44.461191	64.115961	41.375524	59.135155
K03264	104.068634	45.649596	105.112392	27.423931	115.837959
K17426	0.011243	0.000000	0.000000	0.000000	0.000000
K03262	100.122211	85.074922	108.335902	59.640395	81.673460
K03263	530.810747	211.461762	313.589632	212.575406	298.465170
K03260	197.152495	176.879185	213.011407	115.686390	157.634240
K11798	0.112434	0.103985	0.247962	0.026625	0.111576
K11790	2.068780	2.555070	2.326122	2.130014	3.369588
K11793	5.306871	12.181148	7.013790	8.440181	6.984643
K11792	0.000000	0.000000	0.011808	0.079876	0.044630
K11795	0.022487	0.029710	0.035423	0.000000	0.133891
K11797	1.135580	1.440941	0.980041	1.224758	2.142255
K11796	1.933860	2.035143	4.168128	3.727525	5.377952
K17566	0.416005	0.148551	0.401463	0.612379	0.468618
K09919	2.012563	1.322100	4.274397	3.807400	3.592740
K17560	0.427248	0.549637	0.578579	0.479253	0.468618
K12041	0.978173	3.149272	2.396969	2.076764	1.405855
K17562	0.213624	0.207971	0.401463	0.053250	0.156206
K06232	0.011243	0.000000	0.000000	0.026625	0.000000
K09913	2.136240	0.490217	0.188924	0.106501	0.044630
K06231	0.033730	0.044565	0.023615	0.106501	0.022315
K06236	0.326058	0.118840	0.507732	0.372752	0.557879
K06237	0.123677	0.074275	0.153500	0.106501	0.044630
K06234	2.529758	3.238403	6.069172	3.221646	4.128303
K16216	0.112434	0.193116	0.307001	0.186376	0.357042
K11247	0.000000	0.000000	0.011808	0.000000	0.022315
K11246	0.022487	0.000000	0.011808	0.026625	0.000000
K11533	0.337301	0.133696	0.472309	0.399378	0.357042
K11244	0.022487	0.000000	0.094462	0.026625	0.022315
K11249	0.000000	0.000000	0.035423	0.000000	0.022315
K16219	7.600518	8.883325	6.907521	3.035270	6.873067
K11538	0.101190	0.401087	0.295193	0.053250	0.245467
K00762	3.193117	5.065575	7.131868	4.952283	6.426764
K00763	10.186493	25.134760	7.840331	8.413556	11.403043
K00760	10.433847	19.578968	9.623298	6.656294	6.917697
K00761	10.917312	124.723074	17.664361	16.454359	18.700098
K00766	10.276440	21.792371	9.292682	8.626557	9.662461
K00767	19.675898	3.104707	14.830506	7.881052	10.822849
K00764	21.654731	7.784051	83.126403	12.966461	41.372294
K00765	50.583922	38.281487	32.093404	18.770749	23.140814
K00768	0.112434	0.103985	0.082654	0.026625	0.200836
K00769	0.000000	0.014855	0.023615	0.000000	0.000000
K05568	0.022487	0.000000	0.153500	0.106501	0.066945
K00182	0.000000	0.000000	0.000000	0.000000	0.022315
K10110	0.089947	0.089130	0.094462	0.159751	0.066945
K10111	0.146164	0.118840	0.129885	0.186376	0.156206
K10112	0.281084	0.683333	0.684848	0.532504	0.557879
K10117	0.000000	0.000000	0.106270	0.106501	0.044630
K04640	1.248014	4.649633	1.074503	1.650761	3.905152
K04645	0.775793	0.415942	0.448694	0.159751	0.423988
K04644	0.314814	1.069564	3.542318	1.144883	2.677818
K04646	63.536285	467.206455	95.961403	227.192628	291.971461
K04649	9.039670	37.479313	13.224655	16.986862	24.769820
K04648	11.681862	39.544167	21.017755	18.397997	22.783771
K15541	0.056217	0.118840	0.070846	0.079876	0.066945
K15542	14.054213	30.601421	34.903643	59.134516	67.101665
